StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,SAM_scale_1,SAM_scale_2,SAM_scale_3,G1_First Click,G1_Last Click,G1_Page Submit,G1_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Passcode_static,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Passcode_improv,NASA TLX_Mental_1,NASA TLX_Physical_1,NASA TLX_Temporal_1,NASA TLX_Performance_1,NASA TLX_Effort_1,NASA TLX_Frustration_1,PostQues_1,PostQues_2,PostQues_3,PostQues_4,PostQues_5,PostQues_6,PostQues_7,attention_check_1,PostQues_8,PostQues_9,PostQues_10,PostQues_11,PostQues_12,PostQues_13,PostQues_14,PostQues_15,PostQues_16,attention_check_2,PostQues_17,PostQues_18,PostQues_19,PostQues_20,PostQues_21,PostQues_22,PostQues_23,PostQues_24,attention_check_3,PostQues_25,DemModQues_age,DemModQues_education,DemModQues_gender,DemModQues_gender_5_TEXT,DemModQues_AI,DemModQues_Chatbot,attitude/trust in ai_1,attitude/trust in ai_2,attitude/trust in ai_3,attitude/trust in ai_4,attitude/trust in ai_5,attitude/trust in ai_6,attitude/trust in ai_7,attitude/trust in ai_8,attitude/trust in ai_9,attitude/trust in ai_10,attitude/trust in ai_11,DemModQues_personal,DemModQues_interest,DemModQues_cog_1,DemModQues_cog_2,DemModQues_cog_3,DemModQues_cog_4,DemModQues_cog_5,DemModQues_cog_6,Exp_condition
2024-04-01 20:40:45,2024-04-01 20:56:30,IP Address,100,944,TRUE,2024-04-01 20:56:30,R_5tx1LpFbmMyyspx,,,,,anonymous,EN,I consent and agree to participate,0,0,158.798,0,,,,81.962,82.916,300.126,2,0,0,305.599,0,,,,,,,,,,,0,0,0,20,5,0,Definitely yes,Definitely yes,Probably not,Definitely yes,Definitely yes,Definitely yes,Definitely not,Probably not,Probably not,Probably not,Probably yes,Definitely not,No,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Yes,Definitely yes,Definitely not,Probably yes,Definitely not,Definitely not,Definitely not,No,Definitely not,Definitely not,36,Bachelor’s degree,Male,,3,6,4,2,4,4,5,2,1 (strongly disagree),1 (strongly disagree),2,3,3,No,1-Not interested at all,Uncertain,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,survey-based
2024-04-01 20:40:21,2024-04-01 20:59:12,IP Address,100,1131,TRUE,2024-04-01 20:59:13,R_5C29VwlB79nCuYx,,,,,anonymous,EN,I consent and agree to participate,0,0,170.944,0,,,,0,0,300.134,0,,,,,0,0,308.378,0,,,,,,,4,0,3,3,2,0,Definitely yes,Yes,Uncertain if yes or no,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Probably not,Definitely yes,Yes,Uncertain if yes or no,Definitely not,Definitely not,Probably yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,No,Definitely not,Definitely not,Definitely not,Uncertain if yes or no,Definitely not,Definitely not,40,Bachelor’s degree,Male,,4,3,6,5,2,7 (strongly agree),6,2,2,1 (strongly disagree),2,4,1 (strongly disagree),No,5,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Uncertain,static-chatbot
2024-04-01 20:48:31,2024-04-01 21:01:13,IP Address,100,762,TRUE,2024-04-01 21:01:14,R_7Pv6AkMBOwfMvkk,,,,,anonymous,EN,I consent and agree to participate,0,0,163.001,0,,,,0,0,300.191,0,,,,,,,,,,,,,,,6,5,4,5,7,12,Definitely yes,Probably not,No,Uncertain if yes or no,Yes,Definitely yes,Probably yes,Probably not,Definitely yes,Probably not,Uncertain if yes or no,No,Probably not,Definitely yes,No,Yes,No,Yes,Probably not,Definitely yes,No,Uncertain if yes or no,No,Yes,Uncertain if yes or no,Uncertain if yes or no,Definitely not,No,26,"Some college, but no degree",Male,,5,4,6,3,2,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Characteristic,none
2024-04-01 20:42:41,2024-04-01 21:01:55,IP Address,100,1153,TRUE,2024-04-01 21:01:56,R_1vxKDUkgeEELBXr,,,,,anonymous,EN,I consent and agree to participate,0,0,161.231,0,,,,32.519,80.789,301.708,5,,,,,,,,,,0,0,402.749,0,,6,1,2,10,8,1,Yes,Definitely yes,Uncertain if yes or no,Definitely yes,Probably not,No,Definitely not,Probably not,Definitely yes,Definitely not,No,No,Uncertain if yes or no,Definitely yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,Probably yes,Probably not,Definitely not,Probably yes,Definitely not,No,22,High school diploma or GED,Male,,4,4,5,7 (strongly agree),3,4,4,3,3,1 (strongly disagree),3,4,2,No,6,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,chatbot
2024-04-01 20:41:13,2024-04-01 21:03:04,IP Address,100,1310,TRUE,2024-04-01 21:03:04,R_2THmJRBBWYt5lmh,,,,,anonymous,EN,I consent and agree to participate,0,0,158.698,0,,,,0,0,300.142,0,,,,,,,,,,0,0,366.827,0,,0,0,0,11,0,11,Probably yes,Yes,No,Yes,Uncertain if yes or no,Yes,No,Probably not,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Yes,Yes,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,35,Bachelor’s degree,Female,,6,6,6,4,5,4,4,2,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Extremely Characteristic,Uncertain,chatbot
2024-04-01 20:46:28,2024-04-01 21:04:46,IP Address,100,1098,TRUE,2024-04-01 21:04:47,R_2F5IGoXURfX1bef,,,,,anonymous,EN,I consent and agree to participate,0,0,168.531,0,,,,88.389,88.389,300.179,1,,,,,0,0,322.275,0,,,,,,,16,0,8,4,12,12,Definitely yes,Uncertain if yes or no,No,Probably yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably not,Definitely yes,Uncertain if yes or no,Probably yes,Probably not,Uncertain if yes or no,Probably yes,Probably yes,Probably yes,Probably yes,Yes,Yes,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,No,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,40,Bachelor’s degree,Male,,7-Very Familiar,7-Very Familiar,7 (strongly agree),7 (strongly agree),7 (strongly agree),7 (strongly agree),7 (strongly agree),6,5,3,5,6,5,Yes,3,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,static-chatbot
2024-04-01 20:55:36,2024-04-01 21:08:59,IP Address,100,802,TRUE,2024-04-01 21:08:59,R_7EG1Fv25UYVAwch,,,,,anonymous,EN,I consent and agree to participate,6.463,169.45,170.158,4,,,,1.942,281.794,300.22,16,,,,,,,,,,,,,,,4,6,0,14,12,4,Definitely yes,Probably not,Definitely not,Probably yes,Definitely yes,Definitely yes,Probably yes,Probably not,Definitely yes,No,Probably yes,Uncertain if yes or no,Probably not,No,No,Definitely yes,No,Yes,Yes,Definitely yes,No,Probably yes,No,Uncertain if yes or no,Probably not,Yes,Definitely not,No,25,High school diploma or GED,Non-binary,,5,6,5,5,5,4,4,2,2,4,4,4,4,No,7-Very interested,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,none
2024-04-01 20:52:45,2024-04-01 21:10:48,IP Address,100,1083,TRUE,2024-04-01 21:10:48,R_2uA9ZXEFFVotVXr,,,,,anonymous,EN,I consent and agree to participate,0,0,158.075,0,,,,0,0,300.25,0,,,,,0,0,338.879,0,,,,,,,2,0,0,8,12,0,Yes,Yes,Uncertain if yes or no,Definitely yes,Definitely not,Definitely yes,Definitely not,Probably not,Definitely yes,Uncertain if yes or no,Probably yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Yes,No,Uncertain if yes or no,Definitely not,Probably not,Definitely not,No,20,High school diploma or GED,Female,,7-Very Familiar,7-Very Familiar,7 (strongly agree),4,4,3,5,4,2,2,4,4,4,No,5,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,static-chatbot
2024-04-01 20:45:37,2024-04-01 21:12:41,IP Address,100,1623,TRUE,2024-04-01 21:12:41,R_2ancFTthxPl38MF,,,,,anonymous,EN,I consent and agree to participate,0,0,159.807,0,,,,96.669,138.421,300.063,2,0,0,303.862,0,,,,,,,,,,,10,4,5,11,10,14,Definitely yes,Uncertain if yes or no,Probably yes,Definitely yes,Yes,Yes,Probably yes,Probably not,Probably not,Probably not,Probably not,No,Yes,Definitely yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Definitely not,Probably yes,No,Definitely not,24,Bachelor’s degree,Female,,4,5,4,4,2,4,4,2,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,4,Somewhat Uncharacteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-01 20:56:27,2024-04-01 21:12:55,IP Address,100,987,TRUE,2024-04-01 21:12:55,R_36ettk0aULvkjiQ,,,,,anonymous,EN,I consent and agree to participate,0,0,166.139,0,,,,24.066,24.066,300.14,1,0,0,302.495,0,,,,,,,,,,,14,0,10,1,15,6,Uncertain if yes or no,Definitely yes,Yes,Definitely yes,Yes,Definitely yes,Definitely not,Probably not,Definitely yes,No,No,Definitely not,Probably not,Yes,No,Definitely yes,Definitely not,Yes,Yes,Yes,Definitely not,Probably yes,No,Probably yes,Definitely not,Uncertain if yes or no,Definitely not,Probably not,47,High school diploma or GED,Male,,4,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,survey-based
2024-04-01 21:00:58,2024-04-01 21:19:32,IP Address,100,1114,TRUE,2024-04-01 21:19:33,R_1UYg14IB7mqgiaJ,,,,,anonymous,EN,I consent and agree to participate,0,0,225.818,0,,,,0,0,300.023,0,,,,,,,,,,0,0,400.724,0,,2,0,14,19,6,2,Definitely yes,Yes,Probably not,Definitely not,No,Definitely yes,No,Probably not,Probably yes,Yes,Uncertain if yes or no,No,Uncertain if yes or no,Definitely yes,Probably yes,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,Probably yes,Definitely not,Definitely not,Definitely not,Definitely not,Probably yes,25,Bachelor’s degree,Male,,6,7-Very Familiar,7 (strongly agree),3,4,6,6,5,4,1 (strongly disagree),4,4,3,No,4,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,chatbot
2024-04-01 16:23:14,2024-04-01 16:24:11,IP Address,4,56,FALSE,2024-04-08 16:24:16,R_5CWakjFfLNva3Tl,,,,,anonymous,EN,I consent and agree to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 16:26:59,2024-04-01 16:31:26,IP Address,18,266,FALSE,2024-04-08 16:31:31,R_5dXTbTvqsp757Di,,,,,anonymous,EN,I consent and agree to participate,0,0,196.629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 17:02:51,2024-04-01 17:03:31,IP Address,3,39,FALSE,2024-04-08 17:03:31,R_5ZEi1bdMAsxs6YN,,,,,anonymous,EN,I consent and agree to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17 14:30:10,2024-04-17 14:46:36,IP Address,100,986,TRUE,2024-04-17 14:46:37,R_5mfNMiec9GUeRLv,,,,,anonymous,EN,I consent and agree to participate,0,0,156.006,0, Neutral,,,0,0,300.139,0,0,0,305.995,0,,,,,,,,,,,0,0,2,0,5,3,Definitely yes,Yes,Uncertain if yes or no,Yes,Yes,Definitely yes,Probably yes,Probably not,Definitely yes,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Probably not,Probably yes,Uncertain if yes or no,Definitely yes,No,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably not,No,No,Definitely not,No,21,"Some college, but no degree",Male,,5,4,7 (strongly agree),6,5,2,3,2,1 (strongly disagree),1 (strongly disagree),2,4,2,No,6,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Extremely Characteristic,Somewhat Characteristic,survey-based
2024-04-17 14:34:27,2024-04-17 15:00:14,IP Address,100,1546,TRUE,2024-04-17 15:00:15,R_5nNKREz0NpU1dcc,,,,,anonymous,EN,I consent and agree to participate,0,0,182.785,0, ,,,24.391,24.391,300.252,1,,,,,607.652,607.652,620.438,1,9560,,,,,,8,2,4,8,8,10,Definitely yes,Probably yes,Uncertain if yes or no,Yes,Definitely yes,Probably not,Uncertain if yes or no,Probably not,Definitely yes,No,Probably not,Probably not,No,Probably yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Probably yes,Definitely not,No,38,Bachelor’s degree,Female,,2,2,4,3,1 (strongly disagree),4,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,2,2,No,3,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,static-chatbot
2024-04-17 14:47:56,2024-04-17 15:01:02,IP Address,100,785,TRUE,2024-04-17 15:01:02,R_8dGC1UKcWPGmYGE,,,,,anonymous,EN,I consent and agree to participate,0,0,160.055,0, ,,Full Control,0,0,300.138,0,,,,,,,,,,,,,,,4,0,0,10,3,0,Definitely yes,No,Definitely not,Yes,Probably yes,No,No,Probably not,Definitely yes,No,No,No,Definitely not,Definitely yes,No,Yes,No,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,No,Definitely not,Definitely not,42,"Some college, but no degree",Female,,5,5,7 (strongly agree),6,5,7 (strongly agree),6,4,4,1 (strongly disagree),4,4,4,No,5,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,none
2024-04-17 14:35:25,2024-04-17 15:02:36,IP Address,100,1630,TRUE,2024-04-17 15:02:37,R_1osC5zoQvDgyFoZ,,,,,anonymous,EN,I consent and agree to participate,0,0,163.839,0, Unpleasant,,,0,0,300.025,0,,,,,,,,,,687.653,691.793,699.291,3,9560,19,3,14,18,14,15,Yes,Yes,Uncertain if yes or no,Yes,Probably yes,Definitely yes,Probably not,Probably not,Definitely yes,No,Probably not,No,Probably not,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Uncertain if yes or no,No,No,Probably yes,Definitely not,No,39,Associates or technical degree,Female,,4,6,6,5,3,7 (strongly agree),6,2,1 (strongly disagree),1 (strongly disagree),2,4,3,No,5,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,chatbot
2024-04-17 14:55:05,2024-04-17 15:07:50,IP Address,100,764,TRUE,2024-04-17 15:07:51,R_2aWQTV047rS698s,,,,,anonymous,EN,I consent and agree to participate,0,0,156.835,0, Unpleasant,,No Control,0,0,300.137,0,,,,,,,,,,,,,,,5,0,10,12,3,1,Definitely yes,Probably yes,No,Yes,Probably yes,Definitely yes,No,Probably not,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Definitely yes,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,No,Probably yes,Definitely not,No,28,Bachelor’s degree,Female,,4,3,7 (strongly agree),5,3,3,5,2,3,1 (strongly disagree),5,4,1 (strongly disagree),No,6,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Somewhat Uncharacteristic,none
2024-04-17 14:49:28,2024-04-17 15:08:13,IP Address,100,1124,TRUE,2024-04-17 15:08:13,R_22xMkqEkAstRFeo,,,,,anonymous,EN,I consent and agree to participate,0,0,160.06,0, ,,,0,0,300.056,0,,,,,,,,,,411.611,411.611,413.257,1,9560,10,0,6,16,16,6,Yes,Yes,Uncertain if yes or no,Yes,Probably not,Yes,No,Probably not,Yes,No,Uncertain if yes or no,No,Probably not,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Yes,Yes,Yes,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Probably not,Definitely not,Probably not,24,"Some college, but no degree",Female,,2,3,7 (strongly agree),6,5,6,5,3,4,4,4,5,2,No,3,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-17 14:49:26,2024-04-17 15:11:32,IP Address,100,1326,TRUE,2024-04-17 15:11:33,R_3oAU1x3tl8APr9o,,,,,anonymous,EN,I consent and agree to participate,0,0,162.388,0, Unpleasant,,No Control,0,0,300.124,0,,,,,300.04,306.369,312.054,6,9560,,,,,,8,0,0,2,17,2,No,Yes,Definitely not,Definitely yes,Uncertain if yes or no,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,No,Definitely not,Uncertain if yes or no,Definitely yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Definitely not,Definitely not,Uncertain if yes or no,38,"Some college, but no degree",Female,,1-Not familiar at all,3,6,2,4,7 (strongly agree),5,3,1 (strongly disagree),1 (strongly disagree),5,4,4,No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,static-chatbot
2024-04-17 15:00:33,2024-04-17 15:12:00,IP Address,100,686,TRUE,2024-04-17 15:12:01,R_6SDNbUKwC8Rssms,,,,,anonymous,EN,I consent and agree to participate,0,0,161.814,0, ,,,0,0,300.267,0,,,,,,,,,,,,,,,6,0,2,2,4,1,Definitely yes,No,No,Definitely yes,Uncertain if yes or no,Yes,No,Probably not,Definitely yes,Definitely not,No,No,Probably not,Uncertain if yes or no,Definitely not,Yes,Definitely not,Yes,Yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,Definitely not,Definitely not,34,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Male,,2,2,5,3,2,3,2,1 (strongly disagree),2,1 (strongly disagree),2,2,1 (strongly disagree),No,7-Very interested,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,none
2024-04-17 15:06:17,2024-04-17 15:20:39,IP Address,100,861,TRUE,2024-04-17 15:20:40,R_7AZ0C7rQdrHFf2z,,,,,anonymous,EN,I consent and agree to participate,0,0,159.171,0, ,,Full Control,0,0,300.031,0,,,,,,,,,,,,,,,1,0,1,2,6,0,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,Probably yes,Definitely yes,Definitely yes,Probably not,Yes,No,No,No,Uncertain if yes or no,Probably not,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,No,No,Probably not,Definitely not,Probably not,Definitely not,Definitely not,39,Bachelor’s degree,Male,,3,3,3,2,2,1 (strongly disagree),3,2,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,3,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,none
2024-04-17 14:56:35,2024-04-17 15:21:17,IP Address,100,1482,TRUE,2024-04-17 15:21:17,R_3QDJRPiZjybf90B,,,,,anonymous,EN,I consent and agree to participate,163.273,164.139,165.336,3, Neutral,,No Control,3.4,200.54,300.15,11,,,,,,,,,,13.156,439.648,442.977,9,9560,2,2,7,14,5,9,Yes,No,No,No,Definitely yes,Definitely yes,No,Probably not,Definitely yes,No,Probably yes,Definitely not,Definitely not,Yes,Probably yes,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,No,No,Probably not,Definitely not,Definitely not,Definitely not,Definitely not,39,Bachelor’s degree,Female,,7-Very Familiar,7-Very Familiar,7 (strongly agree),1 (strongly disagree),4,4,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),7 (strongly agree),7 (strongly agree),1 (strongly disagree),No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,chatbot
